LR,Heads,Embeddings,Block Size,Batch Size,Layers,Step,Training Loss,Validation Loss,Accumulated Time Sec
0.0003,8,512,64,48,4,2500,0.6555,2.0327,300.66812348365784
0.0003,8,512,64,48,4,2600,0.6246,2.0378,312.4376838207245
0.0003,8,512,64,48,4,2700,0.5940,2.0800,324.20851588249207
0.0003,8,512,64,48,4,2800,0.5616,2.1409,335.98125743865967
0.0003,8,512,64,48,4,2900,0.5323,2.1819,347.76684617996216
0.0003,8,512,64,48,4,3000,0.5086,2.1871,359.5384941101074
0.0003,8,512,64,48,4,3100,0.4803,2.2184,371.3123571872711
0.0003,8,512,64,48,4,3200,0.4565,2.2691,383.0802843570709
0.0003,8,512,64,48,4,3300,0.4333,2.2989,394.85514521598816
0.0003,8,512,64,48,4,3400,0.4128,2.3482,406.64358711242676
0.0003,8,512,64,48,4,3500,0.3917,2.4033,418.4415578842163
0.0003,8,512,64,48,4,3600,0.3738,2.4550,430.20683217048645
0.0003,8,512,64,48,4,3700,0.3581,2.4805,441.97136211395264
0.0003,8,512,64,48,4,3800,0.3455,2.4812,453.7424247264862
0.0003,8,512,64,48,4,3900,0.3301,2.5385,465.5188355445862
0.0003,8,512,64,48,4,4000,0.3205,2.5326,477.302622795105
0.0003,8,512,64,48,4,4100,0.3075,2.5988,489.0679786205292
0.0003,8,512,64,48,4,4200,0.2953,2.6564,500.82866859436035
0.0003,8,512,64,48,4,4300,0.2829,2.6867,512.6007623672485
0.0003,8,512,64,48,4,4400,0.2757,2.7466,524.368613243103
0.0003,8,512,64,48,4,4500,0.2676,2.7683,536.1349971294403
0.0003,8,512,64,48,4,4600,0.2633,2.7872,547.9142661094666
0.0003,8,512,64,48,4,4700,0.2572,2.8167,559.6673095226288
0.0003,8,512,64,48,4,4800,0.2539,2.8213,571.4355053901672
0.0003,8,512,64,48,4,4900,0.2454,2.8494,583.1931383609772
0.0003,8,512,64,48,6,0,4.6350,4.6354,9.563858270645142
0.0003,8,512,64,48,6,100,2.4422,2.5304,26.722397565841675
0.0003,8,512,64,48,6,200,2.0903,2.2396,43.85373306274414
0.0003,8,512,64,48,6,300,1.8089,2.0230,60.98861122131348
0.0003,8,512,64,48,6,400,1.6518,1.9120,78.12870121002197
0.0003,8,512,64,48,6,500,1.5267,1.8379,95.28138041496277
0.0003,8,512,64,48,6,600,1.4406,1.7984,112.42678475379944
0.0003,8,512,64,48,6,700,1.3609,1.7653,129.56125736236572
0.0003,8,512,64,48,6,800,1.2921,1.7497,146.71000814437866
0.0003,8,512,64,48,6,900,1.2306,1.7542,163.85058093070984
0.0003,8,512,64,48,6,1000,1.1814,1.7525,180.99182796478271
0.0003,8,512,64,48,6,1100,1.1227,1.7572,198.1312379837036
0.0003,8,512,64,48,6,1200,1.0654,1.7745,215.28378176689148
0.0003,8,512,64,48,6,1300,1.0143,1.7897,232.4190444946289
0.0003,8,512,64,48,6,1400,0.9667,1.8060,249.56197786331177
0.0003,8,512,64,48,6,1500,0.9225,1.8339,266.69893169403076
0.0003,8,512,64,48,6,1600,0.8692,1.8365,283.8365385532379
0.0003,8,512,64,48,6,1700,0.8230,1.9023,300.97979712486267
0.0003,8,512,64,48,6,1800,0.7750,1.9399,318.11267852783203
0.0003,8,512,64,48,6,1900,0.7284,1.9717,335.247442483902
0.0003,8,512,64,48,6,2000,0.6799,2.0207,352.3912250995636
0.0003,8,512,64,48,6,2100,0.6416,2.0391,369.51893067359924
0.0003,8,512,64,48,6,2200,0.5990,2.0945,386.65906977653503
0.0003,8,512,64,48,6,2300,0.5625,2.1113,403.80367946624756
0.0003,8,512,64,48,6,2400,0.5102,2.1950,420.9517378807068
0.0003,8,512,64,48,6,2500,0.4859,2.1921,438.0915412902832
0.0003,8,512,64,48,6,2600,0.4559,2.2471,455.2330906391144
0.0003,8,512,64,48,6,2700,0.4192,2.3258,472.3584175109863
0.0003,8,512,64,48,6,2800,0.3974,2.3665,489.5137257575989
0.0003,8,512,64,48,6,2900,0.3738,2.4036,506.66645216941833
0.0003,8,512,64,48,6,3000,0.3569,2.5075,523.8062052726746
0.0003,8,512,64,48,6,3100,0.3333,2.5474,540.9852931499481
0.0003,8,512,64,48,6,3200,0.3208,2.5876,558.1400747299194
0.0003,8,512,64,48,6,3300,0.3006,2.6215,575.2827336788177
0.0003,8,512,64,48,6,3400,0.2896,2.6603,592.4262640476227
0.0003,8,512,64,48,6,3500,0.2849,2.6913,609.5729489326477
0.0003,8,512,64,48,6,3600,0.2697,2.7552,626.6972179412842
0.0003,8,512,64,48,6,3700,0.2587,2.7861,643.853253364563
0.0003,8,512,64,48,6,3800,0.2497,2.8141,660.99272108078
0.0003,8,512,64,48,6,3900,0.2483,2.8380,678.1401958465576
0.0003,8,512,64,48,6,4000,0.2360,2.8203,695.2988312244415
0.0003,8,512,64,48,6,4100,0.2290,2.9841,712.486364364624
0.0003,8,512,64,48,6,4200,0.2280,3.0175,729.6340954303741
0.0003,8,512,64,48,6,4300,0.2247,2.9654,746.7981238365173
0.0003,8,512,64,48,6,4400,0.2202,3.0616,763.9435074329376
0.0003,8,512,64,48,6,4500,0.2168,3.0481,781.1202206611633
0.0003,8,512,64,48,6,4600,0.2157,3.0769,798.2665135860443
0.0003,8,512,64,48,6,4700,0.2110,3.1404,815.4094116687775
0.0003,8,512,64,48,6,4800,0.2099,3.1790,832.5671217441559
0.0003,8,512,64,48,6,4900,0.2073,3.1869,849.7124025821686
0.0003,8,512,128,48,4,0,4.6793,4.6985,10.985743761062622
0.0003,8,512,128,48,4,100,2.4702,2.5596,30.425562620162964
0.0003,8,512,128,48,4,200,2.2573,2.3772,49.87765574455261
0.0003,8,512,128,48,4,300,1.9523,2.1366,69.25444865226746
0.0003,8,512,128,48,4,400,1.7557,1.9790,88.6515281200409
0.0003,8,512,128,48,4,500,1.6185,1.8806,108.06123614311218
0.0003,8,512,128,48,4,600,1.5177,1.8191,127.47645211219788
0.0003,8,512,128,48,4,700,1.4276,1.7804,146.88242316246033
0.0003,8,512,128,48,4,800,1.3452,1.7409,166.2791519165039
0.0003,8,512,128,48,4,900,1.2742,1.7455,185.67572712898254
0.0003,8,512,128,48,4,1000,1.2145,1.7273,205.088232755661
0.0003,8,512,128,48,4,1100,1.1496,1.7268,224.5021255016327
0.0003,8,512,128,48,4,1200,1.0903,1.7419,243.93546652793884
0.0003,8,512,128,48,4,1300,1.0252,1.7578,263.3316910266876
0.0003,8,512,128,48,4,1400,0.9675,1.7676,282.65743947029114
0.0003,8,512,128,48,4,1500,0.9170,1.7924,302.0465075969696
0.0003,8,512,128,48,4,1600,0.8553,1.8444,25906.41005563736
0.0003,8,512,128,48,4,1700,0.7892,1.8815,25926.143632411957
0.0003,8,512,128,48,4,1800,0.7267,1.9237,25945.471806287766
0.0003,8,512,128,48,4,1900,0.6695,1.9576,25964.80868244171
0.0003,8,512,128,48,4,2000,0.6147,2.0263,25984.322580099106
0.0003,8,512,128,48,4,2100,0.5619,2.0571,26003.652478933334
0.0003,8,512,128,48,4,2200,0.5070,2.1303,26022.618801116943
0.0003,8,512,128,48,4,2300,0.4591,2.2091,26041.734170675278
0.0003,8,512,128,48,4,2400,0.4158,2.2537,26060.634590148926
0.0003,8,512,128,48,4,2500,0.3705,2.3434,26079.70067715645
0.0003,8,512,128,48,4,2600,0.3338,2.4254,26099.52118754387
0.0003,8,512,128,48,4,2700,0.2980,2.4690,26119.444915294647
0.0003,8,512,128,48,4,2800,0.2732,2.5504,26138.434583187103
0.0003,8,512,128,48,4,2900,0.2451,2.6227,26157.39727282524
0.0003,8,512,128,48,4,3000,0.2242,2.6454,26176.365869760513
0.0003,8,512,128,48,4,3100,0.2080,2.7458,26195.20393538475
0.0003,8,512,128,48,4,3200,0.1936,2.7948,26214.68472981453
0.0003,8,512,128,48,4,3300,0.1800,2.8322,26234.568258285522
0.0003,8,512,128,48,4,3400,0.1688,2.9023,26254.153289556503
0.0003,8,512,128,48,4,3500,0.1615,2.9585,26273.750025749207
0.0003,8,512,128,48,4,3600,0.1527,3.0232,26293.215689897537
0.0003,8,512,128,48,4,3700,0.1452,3.0662,26312.763080120087
0.0003,8,512,128,48,4,3800,0.1417,3.1473,26345.079285144806
0.0003,8,512,128,48,4,3900,0.1365,3.2064,26377.490793943405
0.0003,8,512,128,48,4,4000,0.1359,3.2389,26414.776732444763
0.0003,8,512,128,48,4,4100,0.1309,3.2575,26449.676060438156
0.0003,8,512,128,48,4,4200,0.1268,3.2856,26482.839290857315
0.0003,8,512,128,48,4,4300,0.1248,3.3697,26512.388187885284
0.0003,8,512,128,48,4,4400,0.1226,3.3856,26541.147305488586
0.0003,8,512,128,48,4,4500,0.1205,3.3926,26585.086344003677
0.0003,8,512,128,48,4,4600,0.1187,3.4756,26609.872268676758
0.0003,8,512,128,48,4,4700,0.1183,3.4079,26643.205461740494
0.0003,8,512,128,48,4,4800,0.1168,3.4950,26670.891412496567
0.0003,8,512,128,48,4,4900,0.1151,3.4789,26709.896554470062
0.0003,8,512,128,48,6,0,4.5927,4.6015,21.45888328552246
0.0003,8,512,128,48,6,100,2.4790,2.5610,57.36494207382202
0.0003,8,512,128,48,6,200,2.3044,2.4156,85.42636513710022
0.0003,8,512,128,48,6,300,1.9503,2.1239,113.4540753364563
0.0003,8,512,128,48,6,400,1.7183,1.9636,156.3418629169464
0.0003,8,512,128,48,6,500,1.5644,1.8448,192.08692502975464
0.0003,8,512,128,48,6,600,1.4466,1.7965,245.39879083633423
0.0003,8,512,128,48,6,700,1.3444,1.7564,305.30123710632324
0.0003,8,512,128,48,6,800,1.2518,1.7476,373.84989190101624
0.0003,8,512,128,48,6,900,1.1682,1.7394,435.76810002326965
0.0003,8,512,128,48,6,1000,1.0933,1.7718,646.7258157730103
0.0003,8,512,128,48,6,1100,1.0139,1.7994,847.9373610019684
0.0003,8,512,128,48,6,1200,0.9256,1.8066,1105.1999855041504
0.0003,8,512,128,48,6,1300,0.8514,1.8449,1291.6480469703674
0.0003,8,512,128,48,6,1400,0.7695,1.8808,1337.652099609375
0.0003,8,512,128,48,6,1500,0.6808,1.9474,1369.512843132019
0.0003,8,512,128,48,6,1600,0.6158,2.0114,1549.5473854541779
0.0003,8,512,128,48,6,1700,0.5363,2.1066,1768.6748297214508
0.0003,8,512,128,48,6,1800,0.4614,2.1604,1970.7508239746094
0.0003,8,512,128,48,6,1900,0.4053,2.2356,2258.8906190395355
0.0003,8,512,128,48,6,2000,0.3451,2.3540,2527.4970304965973
0.0003,8,512,128,48,6,2100,0.2993,2.4680,2769.5194611549377
0.0003,8,512,128,48,6,2200,0.2644,2.5354,2903.1466228961945
0.0003,8,512,128,48,6,2300,0.2299,2.5962,3061.909767150879
0.0003,8,512,128,48,6,2400,0.2051,2.6433,3241.9098517894745
0.0003,8,512,128,48,6,2500,0.1842,2.7628,3377.68403673172
0.0003,8,512,128,48,6,2600,0.1679,2.8680,3547.103899002075
0.0003,8,512,128,48,6,2700,0.1587,2.9378,3575.0497896671295
0.0003,8,512,128,48,6,2800,0.1481,2.9821,3604.8383202552795
0.0003,8,512,128,48,6,2900,0.1419,3.0510,3632.9055528640747
0.0003,8,512,128,48,6,3000,0.1364,3.1003,3661.239228248596
0.0003,8,512,128,48,6,3100,0.1328,3.1796,3689.876893758774
0.0003,8,512,128,48,6,3200,0.1282,3.2734,3717.8389649391174
0.0003,8,512,128,48,6,3300,0.1252,3.2817,3748.251651763916
0.0003,8,512,128,48,6,3400,0.1224,3.3379,3777.6494591236115
0.0003,8,512,128,48,6,3500,0.1210,3.3408,3816.5906200408936
0.0003,8,512,128,48,6,3600,0.1171,3.4131,3847.9084327220917
0.0003,8,512,128,48,6,3700,0.1168,3.4404,3880.2091512680054
0.0003,8,512,128,48,6,3800,0.1157,3.4567,3912.780421257019
0.0003,8,512,128,48,6,3900,0.1138,3.5467,4002.90549826622
0.0003,8,512,128,48,6,4000,0.1123,3.5366,4053.7015342712402
0.0003,8,512,128,48,6,4100,0.1110,3.5551,4126.51394867897
0.0003,8,512,128,48,6,4200,0.1096,3.5498,4166.744280099869
0.0003,8,512,128,48,6,4300,0.1078,3.5668,4198.934168815613
0.0003,8,512,128,48,6,4400,0.1075,3.6011,4229.404408216476
0.0003,8,512,128,48,6,4500,0.1070,3.6596,4260.718411207199
0.0003,8,512,128,48,6,4600,0.1053,3.7314,4295.111697673798
0.0003,8,512,128,48,6,4700,0.1059,3.6921,4328.739178657532
0.0003,8,512,128,48,6,4800,0.1040,3.7053,4363.986033201218
0.0003,8,512,128,48,6,4900,0.1034,3.7746,4410.053875923157
0.0003,8,512,64,64,4,0,4.6518,4.6465,8.816129684448242
0.0003,8,512,64,64,4,100,2.4086,2.5012,24.8399076461792
0.0003,8,512,64,64,4,200,2.0358,2.1897,80.78481817245483
0.0003,8,512,64,64,4,300,1.7887,2.0019,106.31129932403564
0.0003,8,512,64,64,4,400,1.6273,1.8796,135.85825181007385
0.0003,8,512,64,64,4,500,1.5129,1.8172,156.53889298439026
0.0003,8,512,64,64,4,600,1.4349,1.7773,175.33077716827393
0.0003,8,512,64,64,4,700,1.3555,1.7626,193.19194412231445
0.0003,8,512,64,64,4,800,1.3025,1.7690,214.04140973091125
0.0003,8,512,64,64,4,900,1.2356,1.7549,230.45011711120605
0.0003,8,512,64,64,4,1000,1.1732,1.7270,246.20814776420593
0.0003,8,512,64,64,4,1100,1.1253,1.7488,261.8057613372803
0.0003,8,512,64,64,4,1200,1.0745,1.7768,281.5226867198944
0.0003,8,512,64,64,4,1300,1.0294,1.7542,303.46042561531067
0.0003,8,512,64,64,4,1400,0.9816,1.8063,323.6617670059204
0.0003,8,512,64,64,4,1500,0.9329,1.8439,343.00852513313293
0.0003,8,512,64,64,4,1600,0.8794,1.8571,367.37371301651
0.0003,8,512,64,64,4,1700,0.8330,1.8926,385.7967414855957
0.0003,8,512,64,64,4,1800,0.7956,1.8987,404.8209443092346
0.0003,8,512,64,64,4,1900,0.7432,1.9536,428.3299415111542
0.0003,8,512,64,64,4,2000,0.7001,1.9986,452.79958415031433
0.0003,8,512,64,64,4,2100,0.6605,2.0184,476.2345290184021
0.0003,8,512,64,64,4,2200,0.6200,2.0641,499.0583608150482
0.0003,8,512,64,64,4,2300,0.5843,2.1093,515.47199177742
0.0003,8,512,64,64,4,2400,0.5452,2.1621,531.5678217411041
0.0003,8,512,64,64,4,2500,0.5100,2.2010,549.8507690429688
0.0003,8,512,64,64,4,2600,0.4803,2.2408,567.5094637870789
0.0003,8,512,64,64,4,2700,0.4520,2.2805,583.219390630722
0.0003,8,512,64,64,4,2800,0.4257,2.3211,598.9217474460602
0.0003,8,512,64,64,4,2900,0.4021,2.3791,614.5968899726868
0.0003,8,512,64,64,4,3000,0.3743,2.4224,630.2128200531006
0.0003,8,512,64,64,4,3100,0.3599,2.4295,645.8311638832092
0.0003,8,512,64,64,4,3200,0.3403,2.4965,661.5566658973694
0.0003,8,512,64,64,4,3300,0.3259,2.5444,681.39439702034
0.0003,8,512,64,64,4,3400,0.3067,2.6134,698.4559783935547
0.0003,8,512,64,64,4,3500,0.2923,2.6163,717.5585458278656
0.0003,8,512,64,64,4,3600,0.2828,2.6492,740.850254535675
0.0003,8,512,64,64,4,3700,0.2727,2.7226,763.911899805069
0.0003,8,512,64,64,4,3800,0.2657,2.7649,785.922709941864
0.0003,8,512,64,64,4,3900,0.2566,2.8227,807.6085951328278
0.0003,8,512,64,64,4,4000,0.2481,2.8603,823.6163833141327
0.0003,8,512,64,64,4,4100,0.2403,2.9189,839.4137046337128
0.0003,8,512,64,64,4,4200,0.2358,2.8888,855.0888221263885
0.0003,8,512,64,64,4,4300,0.2309,2.9404,870.7270655632019
0.0003,8,512,64,64,4,4400,0.2250,2.9487,886.2602829933167
0.0003,8,512,64,64,4,4500,0.2215,3.0166,901.9716441631317
0.0003,8,512,64,64,4,4600,0.2191,3.0178,917.6316859722137
0.0003,8,512,64,64,4,4700,0.2126,3.0533,933.2136232852936
0.0003,8,512,64,64,4,4800,0.2126,3.0710,948.8408057689667
0.0003,8,512,64,64,4,4900,0.2106,3.1177,964.4021141529083
0.0003,8,512,64,64,6,0,4.5373,4.5374,12.911522626876831
0.0003,8,512,64,64,6,100,2.4228,2.5144,35.990835666656494
0.0003,8,512,64,64,6,200,2.0365,2.1877,58.886064767837524
0.0003,8,512,64,64,6,300,1.7647,1.9811,82.02516293525696
0.0003,8,512,64,64,6,400,1.5852,1.8629,104.94859218597412
0.0003,8,512,64,64,6,500,1.4698,1.8081,128.07561945915222
0.0003,8,512,64,64,6,600,1.3760,1.7737,151.03902053833008
0.0003,8,512,64,64,6,700,1.2912,1.7372,174.51335096359253
0.0003,8,512,64,64,6,800,1.2219,1.7476,197.93202209472656
0.0003,8,512,64,64,6,900,1.1513,1.7488,220.76011443138123
0.0003,8,512,64,64,6,1000,1.0921,1.7295,243.82103872299194
0.0003,8,512,64,64,6,1100,1.0322,1.7754,266.95569229125977
0.0003,8,512,64,64,6,1200,0.9706,1.7783,289.9502248764038
0.0003,8,512,64,64,6,1300,0.9065,1.8118,312.9839737415314
0.0003,8,512,64,64,6,1400,0.8525,1.8489,336.0680537223816
0.0003,8,512,64,64,6,1500,0.7912,1.8885,359.1841881275177
0.0003,8,512,64,64,6,1600,0.7318,1.9169,382.14237809181213
0.0003,8,512,64,64,6,1700,0.6765,1.9781,408.5392005443573
0.0003,8,512,64,64,6,1800,0.6228,2.0429,433.0010087490082
0.0003,8,512,64,64,6,1900,0.5701,2.1074,462.47517824172974
0.0003,8,512,64,64,6,2000,0.5255,2.1691,503.6349048614502
0.0003,8,512,64,64,6,2100,0.4906,2.2172,533.0392007827759
0.0003,8,512,64,64,6,2200,0.4478,2.2737,561.1694757938385
0.0003,8,512,64,64,6,2300,0.4109,2.3246,584.4129750728607
0.0003,8,512,64,64,6,2400,0.3803,2.3962,616.5802230834961
0.0003,8,512,64,64,6,2500,0.3520,2.4832,647.1981673240662
0.0003,8,512,64,64,6,2600,0.3310,2.4991,672.4687223434448
0.0003,8,512,64,64,6,2700,0.3088,2.5950,697.0937345027924
0.0003,8,512,64,64,6,2800,0.2955,2.6464,720.1641550064087
0.0003,8,512,64,64,6,2900,0.2780,2.6913,746.6766767501831
0.0003,8,512,64,64,6,3000,0.2663,2.7568,769.6818449497223
0.0003,8,512,64,64,6,3100,0.2550,2.7787,794.9005370140076
0.0003,8,512,64,64,6,3200,0.2471,2.8748,818.0880789756775
0.0003,8,512,64,64,6,3300,0.2378,2.8851,840.8764092922211
0.0003,8,512,64,64,6,3400,0.2362,2.9406,870.3425691127777
0.0003,8,512,64,64,6,3500,0.2239,2.9708,901.9685435295105
0.0003,8,512,64,64,6,3600,0.2212,3.0573,925.4159877300262
0.0003,8,512,64,64,6,3700,0.2160,3.0332,950.1079170703888
0.0003,8,512,64,64,6,3800,0.2128,3.1271,973.5404691696167
0.0003,8,512,64,64,6,3900,0.2111,3.0874,997.0587122440338
0.0003,8,512,64,64,6,4000,0.2068,3.1540,1027.2185652256012
0.0003,8,512,64,64,6,4100,0.2039,3.1966,1053.7301127910614
0.0003,8,512,64,64,6,4200,0.2002,3.2331,1082.5283472537994
0.0003,8,512,64,64,6,4300,0.2003,3.2416,1112.1366019248962
0.0003,8,512,64,64,6,4400,0.1975,3.2533,1141.5858912467957
0.0003,8,512,64,64,6,4500,0.1973,3.3095,1169.2908329963684
0.0003,8,512,64,64,6,4600,0.1950,3.3552,1192.3010153770447
0.0003,8,512,64,64,6,4700,0.1927,3.3533,1227.7059485912323
0.0003,8,512,64,64,6,4800,0.1913,3.4107,1260.2676668167114
0.0003,8,512,64,64,6,4900,0.1903,3.4623,1285.670114517212
0.0003,8,512,128,64,4,0,4.6115,4.6105,19.755433082580566
0.0003,8,512,128,64,4,100,2.4570,2.5473,42.75924777984619
0.0003,8,512,128,64,4,200,2.2204,2.3452,65.62387275695801
0.0003,8,512,128,64,4,300,1.8997,2.0829,100.2535490989685
0.0003,8,512,128,64,4,400,1.6953,1.9366,134.55797863006592
0.0003,8,512,128,64,4,500,1.5576,1.8429,199.82724952697754
0.0003,8,512,128,64,4,600,1.4384,1.7854,247.23067784309387
0.0003,8,512,128,64,4,700,1.3403,1.7436,277.8327045440674
0.0003,8,512,128,64,4,800,1.2614,1.7242,301.8663606643677
0.0003,8,512,128,64,4,900,1.1863,1.7290,325.82972145080566
0.0003,8,512,128,64,4,1000,1.1106,1.7139,354.54343247413635
0.0003,8,512,128,64,4,1100,1.0437,1.7317,383.18889713287354
0.0003,8,512,128,64,4,1200,0.9655,1.7564,422.6735565662384
0.0003,8,512,128,64,4,1300,0.8989,1.7893,447.9712553024292
0.0003,8,512,128,64,4,1400,0.8237,1.8366,478.8231363296509
0.0003,8,512,128,64,4,1500,0.7571,1.8621,552.4334108829498
0.0003,8,512,128,64,4,1600,0.6888,1.9454,583.1269774436951
0.0003,8,512,128,64,4,1700,0.6202,2.0063,602.3336145877838
0.0003,8,512,128,64,4,1800,0.5485,2.0661,621.6391549110413
0.0003,8,512,128,64,4,1900,0.4892,2.1251,640.9409611225128
0.0003,8,512,128,64,4,2000,0.4328,2.2318,660.2565240859985
0.0003,8,512,128,64,4,2100,0.3801,2.2724,679.5798017978668
0.0003,8,512,128,64,4,2200,0.3325,2.3355,698.9215302467346
0.0003,8,512,128,64,4,2300,0.2934,2.4287,718.3155746459961
0.0003,8,512,128,64,4,2400,0.2603,2.5331,737.7358992099762
0.0003,8,512,128,64,4,2500,0.2331,2.6045,757.1688244342804
0.0003,8,512,128,64,4,2600,0.2097,2.6902,776.596657037735
0.0003,8,512,128,64,4,2700,0.1905,2.7322,796.0507922172546
0.0003,8,512,128,64,4,2800,0.1770,2.7836,815.9827110767365
0.0003,8,512,128,64,4,2900,0.1647,2.8275,839.8753488063812
0.0003,8,512,128,64,4,3000,0.1551,2.9081,859.8234069347382
0.0003,8,512,128,64,4,3100,0.1455,2.9918,882.2881510257721
0.0003,8,512,128,64,4,3200,0.1417,3.0183,906.8773334026337
0.0003,8,512,128,64,4,3300,0.1336,3.1064,931.2626671791077
0.0003,8,512,128,64,4,3400,0.1317,3.1121,955.7058503627777
0.0003,8,512,128,64,4,3500,0.1277,3.1821,979.8363184928894
0.0003,8,512,128,64,4,3600,0.1237,3.2507,1003.4838042259216
0.0003,8,512,128,64,4,3700,0.1209,3.3121,1027.6712896823883
0.0003,8,512,128,64,4,3800,0.1188,3.3504,1052.1112089157104
0.0003,8,512,128,64,4,3900,0.1170,3.3679,1076.463219165802
0.0003,8,512,128,64,4,4000,0.1153,3.3876,1100.7616698741913
0.0003,8,512,128,64,4,4100,0.1135,3.4400,1125.2441444396973
0.0003,8,512,128,64,4,4200,0.1126,3.4828,1149.7318415641785
0.0003,8,512,128,64,4,4300,0.1106,3.4699,1174.127613067627
0.0003,8,512,128,64,4,4400,0.1102,3.5616,1198.4933021068573
0.0003,8,512,128,64,4,4500,0.1087,3.5602,1222.936946630478
0.0003,8,512,128,64,4,4600,0.1084,3.5758,1247.101420879364
0.0003,8,512,128,64,4,4700,0.1070,3.5805,1270.537210226059
0.0003,8,512,128,64,4,4800,0.1059,3.6622,1294.1104047298431
0.0003,8,512,128,64,4,4900,0.1051,3.6623,1317.784568309784
0.0003,8,512,128,64,6,0,4.6641,4.6723,19.90008282661438
0.0003,8,512,128,64,6,100,2.4676,2.5488,52.558775901794434
0.0003,8,512,128,64,6,200,2.2716,2.3945,85.25301957130432
0.0003,8,512,128,64,6,300,1.8913,2.0856,117.9530439376831
0.0003,8,512,128,64,6,400,1.6630,1.9150,150.71235060691833
0.0003,8,512,128,64,6,500,1.5088,1.8328,183.4809217453003
0.0003,8,512,128,64,6,600,1.3742,1.7641,216.27637577056885
0.0003,8,512,128,64,6,700,1.2674,1.7430,248.90999364852905
0.0003,8,512,128,64,6,800,1.1660,1.7426,281.5995080471039
0.0003,8,512,128,64,6,900,1.0762,1.7512,314.3957316875458
0.0003,8,512,128,64,6,1000,0.9798,1.7732,347.3531222343445
0.0003,8,512,128,64,6,1100,0.8847,1.8089,383.9427056312561
0.0003,8,512,128,64,6,1200,0.7936,1.8516,421.47432827949524
0.0003,8,512,128,64,6,1300,0.6974,1.9237,472.0876679420471
0.0003,8,512,128,64,6,1400,0.6101,1.9968,517.4890065193176
0.0003,8,512,128,64,6,1500,0.5221,2.0941,551.1746227741241
0.0003,8,512,128,64,6,1600,0.4415,2.1561,593.5929713249207
0.0003,8,512,128,64,6,1700,0.3736,2.2855,627.7178053855896
0.0003,8,512,128,64,6,1800,0.3102,2.3766,667.1732356548309
0.0003,8,512,128,64,6,1900,0.2672,2.4523,707.3460097312927
0.0003,8,512,128,64,6,2000,0.2255,2.5930,736.7394914627075
0.0003,8,512,128,64,6,2100,0.1964,2.6999,765.1013827323914
0.0003,8,512,128,64,6,2200,0.1795,2.7876,793.4851033687592
0.0003,8,512,128,64,6,2300,0.1604,2.8741,827.2485709190369
0.0003,8,512,128,64,6,2400,0.1497,2.9678,866.5531949996948
0.0003,8,512,128,64,6,2500,0.1414,3.0122,899.2176098823547
0.0003,8,512,128,64,6,2600,0.1324,3.1168,935.8261368274689
0.0003,8,512,128,64,6,2700,0.1287,3.2098,976.1272320747375
0.0003,8,512,128,64,6,2800,0.1248,3.2659,1008.1731541156769
0.0003,8,512,128,64,6,2900,0.1203,3.3236,1057.6927571296692
0.0003,8,512,128,64,6,3000,0.1187,3.3077,1128.0486629009247
0.0003,8,512,128,64,6,3100,0.1165,3.4681,1201.4480664730072
0.0003,8,512,128,64,6,3200,0.1136,3.4716,1252.0599510669708
0.0003,8,512,128,64,6,3300,0.1129,3.4630,1289.8048148155212
0.0003,8,512,128,64,6,3400,0.1109,3.5220,1327.9905128479004
0.0003,8,512,128,64,6,3500,0.1092,3.5700,1365.8177275657654
0.0003,8,512,128,64,6,3600,0.1074,3.6052,1406.8771080970764
0.0003,8,512,128,64,6,3700,0.1065,3.6646,1452.1509625911713
0.0003,8,512,128,64,6,3800,0.1063,3.6395,1495.2013745307922
0.0003,8,512,128,64,6,3900,0.1050,3.7110,1534.4780168533325
0.0003,8,512,128,64,6,4000,0.1039,3.7355,1573.0812582969666
0.0003,8,512,128,64,6,4100,0.1032,3.7641,1616.8272528648376
0.0003,8,512,128,64,6,4200,0.1020,3.8273,1655.1247119903564
0.0003,8,512,128,64,6,4300,0.1012,3.8581,1691.1875319480896
0.0003,8,512,128,64,6,4400,0.1007,3.8455,1724.4232957363129
0.0003,8,512,128,64,6,4500,0.0998,3.9018,1756.2336628437042
0.0003,8,512,128,64,6,4600,0.1002,3.8901,1794.6620597839355
0.0003,8,512,128,64,6,4700,0.0994,3.8814,1829.645579814911
0.0003,8,512,128,64,6,4800,0.0981,3.9637,1864.807054758072
0.0003,8,512,128,64,6,4900,0.0983,3.9597,1899.5769095420837
0.0003,12,768,64,48,4,0,4.6597,4.6580,9.832086563110352
0.0003,12,768,64,48,4,100,2.3980,2.4947,28.68412446975708
0.0003,12,768,64,48,4,200,1.9920,2.1631,47.91751050949097
0.0003,12,768,64,48,4,300,1.7419,1.9854,67.13136625289917
0.0003,12,768,64,48,4,400,1.5757,1.8686,85.7677972316742
0.0003,12,768,64,48,4,500,1.4670,1.8181,104.97303795814514
0.0003,12,768,64,48,4,600,1.3793,1.7810,123.9168815612793
0.0003,12,768,64,48,4,700,1.2956,1.7765,143.62145137786865
0.0003,12,768,64,48,4,800,1.2308,1.7677,162.67550563812256
0.0003,12,768,64,48,4,900,1.1610,1.7735,181.77508211135864
0.0003,12,768,64,48,4,1000,1.0979,1.7757,201.1557879447937
0.0003,12,768,64,48,4,1100,1.0404,1.8102,219.56643748283386
0.0003,12,768,64,48,4,1200,0.9900,1.8238,238.31954884529114
