LR,Heads,Embeddings,Block Size,Batch Size,Layers,Step,Training Loss,Validation Loss,Accumulated Time Sec
0.0002,4,256,64,48,6,100,2.5711,2.6476,14.055320024490356
0.0002,4,256,64,48,6,200,2.4206,2.5056,23.23063063621521
0.0002,4,256,64,48,6,300,2.2678,2.3764,32.54803919792175
0.0002,4,256,64,48,6,400,2.0970,2.2304,41.86498141288757
0.0002,4,256,128,48,2,0,4.5785,4.5817,3.1456966400146484
0.0002,4,256,128,48,2,100,2.6492,2.7076,8.330500602722168
0.0002,4,256,128,48,2,200,2.5282,2.5983,13.543036460876465
0.0002,4,256,128,48,2,300,2.4648,2.5435,18.744081497192383
0.0002,4,256,128,48,2,400,2.4031,2.4959,23.911919116973877
0.0002,4,256,128,48,4,0,4.5934,4.5846,5.2373223304748535
0.0002,4,256,128,48,4,100,2.5954,2.6641,14.279335498809814
0.0002,4,256,128,48,4,200,2.4873,2.5614,23.311750650405884
0.0002,4,256,128,48,4,300,2.4151,2.4986,32.3529589176178
0.0002,4,256,128,48,4,400,2.3359,2.4434,41.431694984436035
0.0002,4,256,128,48,6,0,4.6575,4.6545,7.445069313049316
0.0002,4,256,128,48,6,100,2.5756,2.6483,20.385157108306885
0.0002,4,256,128,48,6,200,2.4724,2.5541,33.28155875205994
0.0002,4,256,128,48,6,300,2.3898,2.4806,46.175522327423096
0.0002,4,256,128,48,6,400,2.2754,2.3854,59.078691244125366
0.0002,4,256,32,64,2,0,4.5975,4.5953,2.390833616256714
0.0002,4,256,32,64,2,100,2.6218,2.6818,5.925674200057983
0.0002,4,256,32,64,2,200,2.4048,2.4853,9.539708375930786
0.0002,4,256,32,64,2,300,2.2265,2.3368,13.09848952293396
0.0002,4,256,32,64,2,400,2.1061,2.2424,16.54038977622986
0.0002,4,256,32,64,4,0,4.5525,4.5452,3.327930212020874
0.0002,4,256,32,64,4,100,2.5663,2.6311,8.970567464828491
0.0002,4,256,32,64,4,200,2.3155,2.4183,14.54360294342041
0.0002,4,256,32,64,4,300,2.1275,2.2639,20.069911241531372
0.0002,4,256,32,64,4,400,1.9898,2.1571,25.66744828224182
0.0002,4,256,32,64,6,0,4.6244,4.6275,4.422728776931763
0.0002,4,256,32,64,6,100,2.5347,2.6056,12.194868087768555
0.0002,4,256,32,64,6,200,2.3047,2.4064,20.002805948257446
0.0002,4,256,32,64,6,300,2.1031,2.2361,28.02356719970703
0.0002,4,256,32,64,6,400,1.9460,2.1102,35.79055857658386
0.0002,4,256,64,64,2,0,4.6187,4.6210,2.5613291263580322
0.0002,4,256,64,64,2,100,2.6375,2.6987,7.51389217376709
0.0002,4,256,64,64,2,200,2.4766,2.5540,12.329538345336914
0.0002,4,256,64,64,2,300,2.3330,2.4307,16.798866748809814
0.0002,4,256,64,64,2,400,2.1932,2.3128,21.28392243385315
0.0002,4,256,64,64,4,0,4.5946,4.5901,4.800024509429932
0.0002,4,256,64,64,4,100,2.5862,2.6526,12.396320819854736
0.0002,4,256,64,64,4,200,2.4314,2.5182,19.604955434799194
0.0002,4,256,64,64,4,300,2.2664,2.3746,26.793699979782104
0.0002,4,256,64,64,4,400,2.0950,2.2286,34.08611226081848
0.0002,4,256,64,64,6,0,4.5994,4.6072,5.9516730308532715
0.0002,4,256,64,64,6,100,2.5599,2.6295,16.399759531021118
0.0002,4,256,64,64,6,200,2.3982,2.4778,26.96461296081543
0.0002,4,256,64,64,6,300,2.2171,2.3390,37.506906270980835
0.0002,4,256,64,64,6,400,2.0368,2.1865,48.07171320915222
0.0002,4,256,128,64,2,0,4.6424,4.6386,4.0151801109313965
0.0002,4,256,128,64,2,100,2.6340,2.6981,11.63106107711792
0.0002,4,256,128,64,2,200,2.5187,2.5953,18.616389513015747
0.0002,4,256,128,64,2,300,2.4541,2.5320,24.998703241348267
0.0002,4,256,128,64,2,400,2.3824,2.4816,31.35020422935486
0.0002,4,256,128,64,4,0,4.6687,4.6718,6.4526448249816895
0.0002,4,256,128,64,4,100,2.5944,2.6591,17.754523515701294
0.0002,4,256,128,64,4,200,2.4837,2.5598,29.917008638381958
0.0002,4,256,128,64,4,300,2.3982,2.4847,42.15720891952515
0.0002,4,256,128,64,4,400,2.2753,2.3796,54.85934925079346
0.0002,4,256,128,64,6,0,4.6322,4.6332,10.167637586593628
0.0002,4,256,128,64,6,100,2.5678,2.6387,28.363596200942993
0.0002,4,256,128,64,6,200,2.4584,2.5407,45.70382213592529
0.0002,4,256,128,64,6,300,2.3675,2.4598,62.33041262626648
0.0002,4,256,128,64,6,400,2.2257,2.3433,80.03472661972046
0.0002,6,384,32,32,2,0,4.6793,4.6824,2.6894006729125977
0.0002,6,384,32,32,2,100,2.5709,2.6524,7.251145362854004
0.0002,6,384,32,32,2,200,2.3463,2.4456,11.564083814620972
0.0002,6,384,32,32,2,300,2.1852,2.3081,16.200144290924072
0.0002,6,384,32,32,2,400,2.0803,2.2459,20.758291006088257
0.0002,6,384,32,32,4,0,4.6542,4.6644,4.164551258087158
0.0002,6,384,32,32,4,100,2.5344,2.6066,11.842409610748291
0.0002,6,384,32,32,4,200,2.3072,2.4069,19.294580698013306
0.0002,6,384,32,32,4,300,2.1098,2.2667,26.86778974533081
0.0002,6,384,32,32,4,400,1.9771,2.1629,34.17789649963379
0.0002,6,384,32,32,6,0,4.5860,4.5864,5.695120573043823
0.0002,6,384,32,32,6,100,2.5084,2.5784,15.989331007003784
0.0002,6,384,32,32,6,200,2.2951,2.3904,26.923083782196045
0.0002,6,384,32,32,6,300,2.0851,2.2304,38.36233830451965
0.0002,6,384,32,32,6,400,1.9505,2.1235,48.684483766555786
0.0002,6,384,64,32,2,0,4.6413,4.6493,2.659241199493408
0.0002,6,384,64,32,2,100,2.5745,2.6527,7.407272577285767
0.0002,6,384,64,32,2,200,2.4325,2.5060,12.142008781433105
0.0002,6,384,64,32,2,300,2.2759,2.3858,16.784469604492188
0.0002,6,384,64,32,2,400,2.1239,2.2651,21.419188261032104
0.0002,6,384,64,32,4,0,4.6034,4.6028,4.601528167724609
0.0002,6,384,64,32,4,100,2.5290,2.6203,12.969121217727661
0.0002,6,384,64,32,4,200,2.3849,2.4744,21.19792914390564
0.0002,6,384,64,32,4,300,2.2093,2.3411,29.51551842689514
0.0002,6,384,64,32,4,400,2.0314,2.1905,38.00067329406738
0.0002,6,384,64,32,6,0,4.6564,4.6567,6.541387557983398
0.0002,6,384,64,32,6,100,2.5177,2.5938,18.842071294784546
0.0002,6,384,64,32,6,200,2.3727,2.4648,30.834816932678223
0.0002,6,384,64,32,6,300,2.1907,2.3213,43.12041926383972
0.0002,6,384,64,32,6,400,2.0016,2.1672,55.0189425945282
0.0002,6,384,128,32,2,0,4.6512,4.6466,3.574934244155884
0.0002,6,384,128,32,2,100,2.5775,2.6443,9.63143515586853
0.0002,6,384,128,32,2,200,2.4863,2.5657,15.734618902206421
0.0002,6,384,128,32,2,300,2.4161,2.5097,22.115238189697266
0.0002,6,384,128,32,2,400,2.3371,2.4305,28.628347158432007
0.0002,6,384,128,32,4,0,4.7020,4.7043,6.5931737422943115
0.0002,6,384,128,32,4,100,2.5435,2.6094,18.031723260879517
0.0002,6,384,128,32,4,200,2.4449,2.5315,29.89738917350769
0.0002,6,384,128,32,4,300,2.3454,2.4465,41.39111828804016
0.0002,6,384,128,32,4,400,2.1808,2.2995,52.889015436172485
0.0002,6,384,128,32,6,0,4.6766,4.6647,9.714507102966309
0.0002,6,384,128,32,6,100,2.5281,2.6067,26.846884965896606
0.0002,6,384,128,32,6,200,2.4458,2.5288,44.13949418067932
0.0002,6,384,128,32,6,300,2.3411,2.4500,61.03985619544983
0.0002,6,384,128,32,6,400,2.1464,2.2782,77.46698904037476
0.0002,6,384,32,48,2,0,4.6385,4.6308,2.555476427078247
0.0002,6,384,32,48,2,100,2.5370,2.6046,6.852294445037842
0.0002,6,384,32,48,2,200,2.2717,2.3750,11.249377727508545
0.0002,6,384,32,48,2,300,2.0873,2.2354,15.89068055152893
0.0002,6,384,32,48,2,400,1.9939,2.1558,20.7815945148468
0.0002,6,384,32,48,4,0,4.5869,4.5871,4.385493278503418
0.0002,6,384,32,48,4,100,2.4967,2.5759,12.712453126907349
0.0002,6,384,32,48,4,200,2.2388,2.3496,20.71068286895752
0.0002,6,384,32,48,4,300,2.0501,2.1987,28.94198775291443
0.0002,6,384,32,48,4,400,1.9050,2.0784,37.13455629348755
0.0002,6,384,32,48,6,0,4.6278,4.6254,6.160372018814087
0.0002,6,384,32,48,6,100,2.4674,2.5372,17.459181308746338
0.0002,6,384,32,48,6,200,2.1999,2.3313,28.58804488182068
0.0002,6,384,32,48,6,300,1.9984,2.1595,39.666563749313354
0.0002,6,384,32,48,6,400,1.8685,2.0515,50.76117491722107
0.0002,6,384,64,48,2,0,4.5995,4.5929,3.4911749362945557
0.0002,6,384,64,48,2,100,2.5669,2.6457,9.031966209411621
0.0002,6,384,64,48,2,200,2.3990,2.4939,14.429485559463501
0.0002,6,384,64,48,2,300,2.2015,2.3247,19.93267059326172
0.0002,6,384,64,48,2,400,2.0430,2.1892,25.555564403533936
0.0002,6,384,64,48,4,0,4.6165,4.6142,5.667876720428467
0.0002,6,384,64,48,4,100,2.5250,2.6100,15.722636938095093
0.0002,6,384,64,48,4,200,2.3639,2.4656,25.620806217193604
0.0002,6,384,64,48,4,300,2.1508,2.2874,35.161725759506226
0.0002,6,384,64,48,4,400,1.9677,2.1433,44.74791193008423
0.0002,6,384,64,48,6,0,4.5919,4.5924,7.713612794876099
0.0002,6,384,64,48,6,100,2.4926,2.5753,21.68586301803589
0.0002,6,384,64,48,6,200,2.3211,2.4172,35.32941031455994
0.0002,6,384,64,48,6,300,2.0854,2.2167,49.556509256362915
0.0002,6,384,64,48,6,400,1.8924,2.0779,63.38797736167908
0.0002,6,384,128,48,2,0,4.6613,4.6562,5.233954191207886
0.0002,6,384,128,48,2,100,2.5673,2.6406,15.081538200378418
0.0002,6,384,128,48,2,200,2.4600,2.5407,23.336305618286133
0.0002,6,384,128,48,2,300,2.3699,2.4599,32.35439920425415
0.0002,6,384,128,48,2,400,2.2439,2.3587,40.59907102584839
0.0002,6,384,128,48,4,0,4.5816,4.5851,8.723936319351196
0.0002,6,384,128,48,4,100,2.5343,2.6123,23.507856369018555
0.0002,6,384,128,48,4,200,2.4244,2.5135,38.745311975479126
0.0002,6,384,128,48,4,300,2.2956,2.4062,54.00004291534424
0.0002,6,384,128,48,4,400,2.1029,2.2433,70.20001459121704
0.0002,6,384,128,48,6,0,4.5123,4.5199,12.173916816711426
0.0002,6,384,128,48,6,100,2.5113,2.5909,40.39885711669922
0.0002,6,384,128,48,6,200,2.4113,2.5024,73.72907614707947
0.0002,6,384,128,48,6,300,2.2559,2.3718,97.93246102333069
0.0002,6,384,128,48,6,400,2.0296,2.1877,120.09426140785217
0.0002,6,384,32,64,2,0,4.6570,4.6511,2.8748085498809814
0.0002,6,384,32,64,2,100,2.5154,2.5869,7.618749141693115
0.0002,6,384,32,64,2,200,2.2309,2.3545,12.403785705566406
0.0002,6,384,32,64,2,300,2.0568,2.2072,17.095350980758667
0.0002,6,384,32,64,2,400,1.9446,2.1350,21.751468420028687
0.0002,6,384,32,64,4,0,4.6092,4.6153,4.841304540634155
0.0002,6,384,32,64,4,100,2.4656,2.5497,13.216723442077637
0.0002,6,384,32,64,4,200,2.1911,2.3058,21.48743486404419
0.0002,6,384,32,64,4,300,1.9801,2.1445,29.64046311378479
0.0002,6,384,32,64,4,400,1.8506,2.0398,37.92092800140381
0.0002,6,384,32,64,6,0,4.6304,4.6388,6.5267229080200195
0.0002,6,384,32,64,6,100,2.4501,2.5339,17.995169162750244
0.0002,6,384,32,64,6,200,2.1603,2.2893,29.647842168807983
0.0002,6,384,32,64,6,300,1.9559,2.1303,41.269407987594604
0.0002,6,384,32,64,6,400,1.8129,2.0202,53.048866748809814
0.0002,6,384,64,64,2,0,4.5856,4.5868,4.133426189422607
0.0002,6,384,64,64,2,100,2.5438,2.6181,11.231427669525146
0.0002,6,384,64,64,2,200,2.3599,2.4539,20.186606407165527
0.0002,6,384,64,64,2,300,2.1498,2.2804,26.94417953491211
0.0002,6,384,64,64,2,400,1.9893,2.1538,33.21401071548462
0.0002,6,384,64,64,4,0,4.6543,4.6492,6.951991081237793
0.0002,6,384,64,64,4,100,2.5044,2.5812,18.466713666915894
0.0002,6,384,64,64,4,200,2.3189,2.4211,30.03060746192932
0.0002,6,384,64,64,4,300,2.0680,2.2111,41.432581663131714
0.0002,6,384,64,64,4,400,1.8826,2.0676,61.42067766189575
0.0002,6,384,64,64,6,0,4.6014,4.6054,8.939569234848022
0.0002,6,384,64,64,6,100,2.4895,2.5608,25.146585702896118
0.0002,6,384,64,64,6,200,2.2835,2.3909,41.451136350631714
0.0002,6,384,64,64,6,300,2.0363,2.1881,60.305973052978516
0.0002,6,384,64,64,6,400,1.8571,2.0540,77.50464916229248
0.0002,6,384,128,64,2,0,4.6030,4.5939,6.521825313568115
0.0002,6,384,128,64,2,100,2.5617,2.6379,17.225241899490356
0.0002,6,384,128,64,2,200,2.4550,2.5404,28.043192148208618
0.0002,6,384,128,64,2,300,2.3535,2.4539,38.752535820007324
0.0002,6,384,128,64,2,400,2.2174,2.3392,51.89976644515991
0.0002,6,384,128,64,4,0,4.6218,4.6258,10.363354682922363
0.0002,6,384,128,64,4,100,2.5257,2.5981,29.04970407485962
0.0002,6,384,128,64,4,200,2.4176,2.5088,47.15675711631775
0.0002,6,384,128,64,4,300,2.2800,2.3882,65.36051177978516
0.0002,6,384,128,64,4,400,2.0807,2.2294,83.6963541507721
0.0002,6,384,128,64,6,0,4.5401,4.5388,14.790142059326172
0.0002,6,384,128,64,6,100,2.5099,2.5885,40.47335195541382
0.0002,6,384,128,64,6,200,2.3972,2.4868,66.08019733428955
0.0002,6,384,128,64,6,300,2.2028,2.3235,91.68393898010254
0.0002,6,384,128,64,6,400,1.9667,2.1449,117.27346849441528
0.0002,8,512,32,32,2,0,4.6815,4.6760,2.795978546142578
0.0002,8,512,32,32,2,100,2.5018,2.5823,7.608775854110718
0.0002,8,512,32,32,2,200,2.2444,2.3457,12.399407625198364
0.0002,8,512,32,32,2,300,2.0884,2.2351,17.18460249900818
0.0002,8,512,32,32,2,400,1.9650,2.1366,21.966370105743408
0.0002,8,512,32,32,4,0,4.6984,4.6953,4.802157163619995
0.0002,8,512,32,32,4,100,2.4723,2.5609,13.44820785522461
0.0002,8,512,32,32,4,200,2.2006,2.3325,22.10005521774292
0.0002,8,512,32,32,4,300,2.0074,2.1914,30.99601125717163
0.0002,8,512,32,32,4,400,1.8865,2.0825,39.596901655197144
0.0002,8,512,32,32,6,0,4.6062,4.6082,6.731154203414917
0.0002,8,512,32,32,6,100,2.4595,2.5410,19.326621055603027
0.0002,8,512,32,32,6,200,2.2019,2.3295,31.790757656097412
0.0002,8,512,32,32,6,300,1.9997,2.1669,44.453675985336304
0.0002,8,512,32,32,6,400,1.8740,2.0526,56.98556995391846
0.0002,8,512,64,32,2,0,4.7025,4.7057,3.221038818359375
0.0002,8,512,64,32,2,100,2.5318,2.6217,8.942167043685913
0.0002,8,512,64,32,2,200,2.3656,2.4763,14.654595851898193
0.0002,8,512,64,32,2,300,2.1643,2.2894,20.302672386169434
0.0002,8,512,64,32,2,400,2.0053,2.1708,25.951342582702637
0.0002,8,512,64,32,4,0,4.7024,4.6981,5.765788555145264
0.0002,8,512,64,32,4,100,2.5014,2.5879,16.235758304595947
0.0002,8,512,64,32,4,200,2.3136,2.4190,26.689236879348755
0.0002,8,512,64,32,4,300,2.0846,2.2207,37.116347789764404
0.0002,8,512,64,32,4,400,1.9086,2.0899,47.56322503089905
0.0002,8,512,64,32,6,0,4.6389,4.6430,8.307192087173462
0.0002,8,512,64,32,6,100,2.4939,2.5707,23.559783458709717
0.0002,8,512,64,32,6,200,2.3077,2.4143,38.88205432891846
0.0002,8,512,64,32,6,300,2.0648,2.2139,54.147052526474
0.0002,8,512,64,32,6,400,1.8829,2.0754,69.79741835594177
0.0002,8,512,128,32,2,0,4.6184,4.6282,4.829286336898804
0.0002,8,512,128,32,2,100,2.5368,2.6051,13.339557886123657
0.0002,8,512,128,32,2,200,2.4435,2.5266,21.875062227249146
0.0002,8,512,128,32,2,300,2.3579,2.4623,30.625240564346313
0.0002,8,512,128,32,2,400,2.2219,2.3445,39.380842208862305
0.0002,8,512,128,32,4,0,4.5931,4.5929,9.058518409729004
0.0002,8,512,128,32,4,100,2.5082,2.5819,25.384716749191284
0.0002,8,512,128,32,4,200,2.4084,2.5128,41.73930287361145
0.0002,8,512,128,32,4,300,2.2626,2.3873,58.0748336315155
0.0002,8,512,128,32,4,400,2.0260,2.1942,74.40623641014099
0.0002,8,512,128,32,6,0,4.5697,4.5600,13.235921144485474
0.0002,8,512,128,32,6,100,2.4988,2.5849,37.13013434410095
0.0002,8,512,128,32,6,200,2.4100,2.5020,60.976266622543335
0.0002,8,512,128,32,6,300,2.2182,2.3441,84.79353094100952
0.0002,8,512,128,32,6,400,1.9860,2.1645,108.68414235115051
0.0002,8,512,32,48,2,0,4.6931,4.6922,3.1197991371154785
0.0002,8,512,32,48,2,100,2.4858,2.5634,8.40276575088501
0.0002,8,512,32,48,2,200,2.2159,2.3453,13.702132225036621
0.0002,8,512,32,48,2,300,2.0335,2.1937,18.983083724975586
0.0002,8,512,32,48,2,400,1.9114,2.1030,24.30547261238098
0.0002,8,512,32,48,4,0,4.6757,4.6825,7.825318813323975
0.0002,8,512,32,48,4,100,2.4362,2.5320,24.346586227416992
0.0002,8,512,32,48,4,200,2.1424,2.2830,33.917425870895386
0.0002,8,512,32,48,4,300,1.9511,2.1178,43.49939298629761
0.0002,8,512,32,48,4,400,1.8243,2.0203,53.05615830421448
0.0002,8,512,32,48,6,0,4.6966,4.6915,7.62373685836792
0.0002,8,512,32,48,6,100,2.4234,2.5133,21.528417110443115
0.0002,8,512,32,48,6,200,2.1335,2.2776,35.315423011779785
0.0002,8,512,32,48,6,300,1.9291,2.1151,49.18133521080017
0.0002,8,512,32,48,6,400,1.7819,1.9840,62.99843430519104
0.0002,8,512,64,48,2,0,4.6056,4.6071,4.107593059539795
0.0002,8,512,64,48,2,100,2.5078,2.5862,11.198872804641724
0.0002,8,512,64,48,2,200,2.3148,2.4094,18.25957942008972
0.0002,8,512,64,48,2,300,2.0847,2.2336,25.339937925338745
0.0002,8,512,64,48,2,400,1.9269,2.1073,32.4094181060791
0.0002,8,512,64,48,4,0,4.6495,4.6496,7.342673301696777
0.0002,8,512,64,48,4,100,2.4805,2.5648,20.399823904037476
0.0002,8,512,64,48,4,200,2.2517,2.3693,33.450037479400635
0.0002,8,512,64,48,4,300,1.9999,2.1670,46.479087114334106
0.0002,8,512,64,48,4,400,1.8362,2.0303,59.519461154937744
0.0002,8,512,64,48,6,0,4.6272,4.6171,10.622430801391602
0.0002,8,512,64,48,6,100,2.4578,2.5534,29.688122510910034
0.0002,8,512,64,48,6,200,2.2463,2.3660,48.698426246643066
0.0002,8,512,64,48,6,300,1.9572,2.1323,67.73361420631409
0.0002,8,512,64,48,6,400,1.7883,2.0157,86.77010703086853
0.0002,8,512,128,48,2,0,4.6061,4.5963,6.370321035385132
0.0002,8,512,128,48,2,100,2.5256,2.6078,17.871370553970337
0.0002,8,512,128,48,2,200,2.4194,2.5114,29.468361139297485
0.0002,8,512,128,48,2,300,2.2907,2.4069,41.030495166778564
0.0002,8,512,128,48,2,400,2.0913,2.2361,52.56838607788086
0.0002,8,512,128,48,4,0,4.6560,4.6658,12.05613088607788
0.0002,8,512,128,48,4,100,2.4984,2.5860,33.54319357872009
0.0002,8,512,128,48,4,200,2.3911,2.4913,55.01860547065735
0.0002,8,512,128,48,4,300,2.2006,2.3288,76.37087273597717
0.0002,8,512,128,48,4,400,1.9821,2.1658,97.73269510269165
0.0002,8,512,128,48,6,0,4.5677,4.5617,17.612353086471558
0.0002,8,512,128,48,6,100,2.4955,2.5829,47.79321360588074
0.0002,8,512,128,48,6,200,2.3623,2.4582,77.4814293384552
0.0002,8,512,128,48,6,300,2.0982,2.2400,107.15093421936035
0.0002,8,512,128,48,6,400,1.8679,2.0693,136.70136189460754
0.0002,8,512,32,64,2,0,4.6838,4.6824,3.473595380783081
0.0002,8,512,32,64,2,100,2.4631,2.5409,9.546650886535645
0.0002,8,512,32,64,2,200,2.1435,2.2899,15.627891778945923
0.0002,8,512,32,64,2,300,1.9782,2.1425,21.650962829589844
0.0002,8,512,32,64,2,400,1.8542,2.0374,27.65416431427002
0.0002,8,512,32,64,4,0,4.5305,4.5257,6.001328945159912
0.0002,8,512,32,64,4,100,2.4138,2.4965,16.737576961517334
0.0002,8,512,32,64,4,200,2.0866,2.2370,27.501771211624146
0.0002,8,512,32,64,4,300,1.8892,2.0746,38.17652606964111
0.0002,8,512,32,64,4,400,1.7550,1.9722,48.77316856384277
0.0002,8,512,32,64,6,0,4.4941,4.4880,8.41437578201294
0.0002,8,512,32,64,6,100,2.3916,2.4935,23.6828510761261
0.0002,8,512,32,64,6,200,2.0709,2.2253,38.96873188018799
0.0002,8,512,32,64,6,300,1.8530,2.0582,54.221359968185425
0.0002,8,512,32,64,6,400,1.7264,1.9675,69.52827525138855
0.0002,8,512,64,64,2,0,4.6581,4.6463,4.94579553604126
0.0002,8,512,64,64,2,100,2.4962,2.5759,13.502863883972168
0.0002,8,512,64,64,2,200,2.2679,2.3784,22.07498025894165
0.0002,8,512,64,64,2,300,2.0230,2.1820,30.634111642837524
0.0002,8,512,64,64,2,400,1.8787,2.0592,39.220622301101685
0.0002,8,512,64,64,4,0,4.6220,4.6142,8.875133752822876
0.0002,8,512,64,64,4,100,2.4670,2.5510,24.953158140182495
0.0002,8,512,64,64,4,200,2.2243,2.3434,41.026678800582886
0.0002,8,512,64,64,4,300,1.9444,2.1189,57.11141872406006
0.0002,8,512,64,64,4,400,1.7743,1.9861,73.36420321464539
0.0002,8,512,64,64,6,0,4.5971,4.5874,12.900167465209961
0.0002,8,512,64,64,6,100,2.4508,2.5390,36.149041175842285
0.0002,8,512,64,64,6,200,2.2024,2.3172,59.57205820083618
0.0002,8,512,64,64,6,300,1.9123,2.0993,82.78421568870544
0.0002,8,512,64,64,6,400,1.7215,1.9541,105.98963904380798
0.0002,8,512,128,64,2,0,4.6328,4.6328,7.835224390029907
0.0002,8,512,128,64,2,100,2.5213,2.5972,21.807554244995117
0.0002,8,512,128,64,2,200,2.4066,2.4932,35.78558659553528
0.0002,8,512,128,64,2,300,2.2592,2.3751,49.762521505355835
0.0002,8,512,128,64,2,400,2.0496,2.1986,63.53567051887512
0.0002,8,512,128,64,4,0,4.5482,4.5535,14.25841212272644
0.0002,8,512,128,64,4,100,2.4909,2.5691,38.6448860168457
0.0002,8,512,128,64,4,200,2.3539,2.4532,62.86116409301758
0.0002,8,512,128,64,4,300,2.1214,2.2658,87.43181347846985
0.0002,8,512,128,64,4,400,1.9053,2.0926,111.97788119316101
0.0002,8,512,128,64,6,0,4.5748,4.5762,20.62667942047119
0.0002,8,512,128,64,6,100,2.4788,2.5595,54.08074450492859
0.0002,8,512,128,64,6,200,2.3297,2.4461,87.7699773311615
0.0002,8,512,128,64,6,300,2.0542,2.2162,121.35715842247009
0.0002,8,512,128,64,6,400,1.8369,2.0471,154.85597920417786
0.0002,12,768,32,32,2,0,4.6223,4.6202,3.929020404815674
0.0002,12,768,32,32,2,100,2.4395,2.5365,10.958844900131226
0.0002,12,768,32,32,2,200,2.1302,2.2718,17.949800968170166
0.0002,12,768,32,32,2,300,1.9594,2.1431,24.92854380607605
0.0002,12,768,32,32,2,400,1.8568,2.0620,31.981817483901978
0.0002,12,768,32,32,4,0,4.6057,4.6064,7.172006845474243
0.0002,12,768,32,32,4,100,2.4099,2.5022,20.257014751434326
0.0002,12,768,32,32,4,200,2.0975,2.2423,33.36452054977417
0.0002,12,768,32,32,4,300,1.8981,2.0816,46.46692776679993
0.0002,12,768,32,32,4,400,1.7927,2.0119,59.59049940109253
0.0002,12,768,32,32,6,0,4.6665,4.6658,10.372190713882446
0.0002,12,768,32,32,6,100,2.4481,2.5352,29.731643199920654
0.0002,12,768,32,32,6,200,2.1212,2.2638,49.041638135910034
0.0002,12,768,32,32,6,300,1.9310,2.1152,68.40515971183777
0.0002,12,768,32,32,6,400,1.7960,2.0301,87.74688768386841
0.0002,12,768,64,32,2,0,4.6148,4.6104,4.95276665687561
0.0002,12,768,64,32,2,100,2.4715,2.5564,14.107394218444824
0.0002,12,768,64,32,2,200,2.2574,2.3781,23.249328136444092
0.0002,12,768,64,32,2,300,2.0124,2.1764,32.378395080566406
0.0002,12,768,64,32,2,400,1.8627,2.0666,41.51386117935181
0.0002,12,768,64,32,4,0,4.6385,4.6277,9.25720763206482
0.0002,12,768,64,32,4,100,2.4618,2.5643,26.642244815826416
0.0002,12,768,64,32,4,200,2.2188,2.3405,43.99507522583008
0.0002,12,768,64,32,4,300,1.9329,2.1142,61.4014778137207
0.0002,12,768,64,32,4,400,1.7759,2.0006,78.80142521858215
0.0002,12,768,64,32,6,0,4.6208,4.6227,13.582731246948242
0.0002,12,768,64,32,6,100,2.4751,2.5689,39.0621542930603
0.0002,12,768,64,32,6,200,2.2491,2.3749,64.4200267791748
0.0002,12,768,64,32,6,300,1.9447,2.1212,89.864266872406
0.0002,12,768,64,32,6,400,1.7683,1.9760,118.019846200943
0.0002,12,768,128,32,2,0,4.5835,4.5682,8.032092809677124
0.0002,12,768,128,32,2,100,2.4949,2.5802,22.45717740058899
0.0002,12,768,128,32,2,200,2.3837,2.4894,36.882866621017456
0.0002,12,768,128,32,2,300,2.2148,2.3473,51.28205943107605
0.0002,12,768,128,32,2,400,2.0155,2.1841,65.69902300834656
0.0002,12,768,128,32,4,0,4.6419,4.6393,15.297319412231445
0.0002,12,768,128,32,4,100,2.4874,2.5672,42.27716398239136
0.0002,12,768,128,32,4,200,2.3604,2.4629,68.99068307876587
0.0002,12,768,128,32,4,300,2.0883,2.2439,95.76819562911987
0.0002,12,768,128,32,4,400,1.8614,2.0701,122.6496114730835
0.0002,12,768,128,32,6,0,4.6519,4.6561,21.83450698852539
0.0002,12,768,128,32,6,100,2.4891,2.5703,56.43800139427185
0.0002,12,768,128,32,6,200,2.3752,2.4827,90.21707272529602
0.0002,12,768,128,32,6,300,2.1040,2.2560,124.00593423843384
0.0002,12,768,128,32,6,400,1.8530,2.0627,157.55430626869202
0.0002,12,768,32,48,2,0,4.6178,4.6095,4.3902246952056885
0.0002,12,768,32,48,2,100,2.3834,2.4885,12.369004011154175
0.0002,12,768,32,48,2,200,2.0465,2.2094,20.36565351486206
0.0002,12,768,32,48,2,300,1.8810,2.0633,28.37790822982788
0.0002,12,768,32,48,2,400,1.7725,1.9848,36.3604199886322
0.0002,12,768,32,48,4,0,4.6122,4.6259,7.994046926498413
0.0002,12,768,32,48,4,100,2.3713,2.4684,22.917105436325073
0.0002,12,768,32,48,4,200,2.0211,2.1800,37.826900243759155
0.0002,12,768,32,48,4,300,1.8237,2.0255,52.739872455596924
0.0002,12,768,32,48,4,400,1.7111,1.9369,67.66978335380554
0.0002,12,768,32,48,6,0,4.6748,4.6741,11.644725561141968
0.0002,12,768,32,48,6,100,2.4060,2.5023,33.63119840621948
0.0002,12,768,32,48,6,200,2.0276,2.1993,55.62877869606018
0.0002,12,768,32,48,6,300,1.8307,2.0314,77.58813810348511
0.0002,12,768,32,48,6,400,1.7000,1.9540,99.5274269580841
0.0002,12,768,64,48,2,0,4.5596,4.5605,6.435558319091797
0.0002,12,768,64,48,2,100,2.4456,2.5320,17.96972393989563
0.0002,12,768,64,48,2,200,2.1716,2.2989,29.506417512893677
0.0002,12,768,64,48,2,300,1.9175,2.1030,41.04028296470642
