LR,Heads,Embeddings,Block Size,Batch Size,Layers,Step,Training Loss,Validation Loss,Accumulated Time Sec
0.00025,6,384,64,48,6,1100,1.3032,1.7328,155.17143988609314
0.00025,6,384,64,48,6,1200,1.2618,1.7445,168.3928849697113
0.00025,6,384,64,48,6,1300,1.2233,1.7434,181.34617590904236
0.00025,6,384,64,48,6,1400,1.1836,1.7491,194.41599297523499
0.00025,6,384,128,48,2,0,4.6078,4.6074,4.620681524276733
0.00025,6,384,128,48,2,100,2.5468,2.6236,12.445835590362549
0.00025,6,384,128,48,2,200,2.4421,2.5239,20.2761492729187
0.00025,6,384,128,48,2,300,2.3327,2.4308,28.110382318496704
0.00025,6,384,128,48,2,400,2.1571,2.2872,35.910131216049194
0.00025,6,384,128,48,2,500,1.9963,2.1613,43.72920203208923
0.00025,6,384,128,48,2,600,1.8736,2.0678,51.59446978569031
0.00025,6,384,128,48,2,700,1.7856,1.9977,59.43395638465881
0.00025,6,384,128,48,2,800,1.7060,1.9458,67.30225729942322
0.00025,6,384,128,48,2,900,1.6405,1.8928,75.11580014228821
0.00025,6,384,128,48,2,1000,1.5834,1.8623,82.9608564376831
0.00025,6,384,128,48,2,1100,1.5397,1.8346,90.80618596076965
0.00025,6,384,128,48,2,1200,1.4879,1.7962,98.63374900817871
0.00025,6,384,128,48,2,1300,1.4484,1.7765,106.4857292175293
0.00025,6,384,128,48,2,1400,1.4125,1.7535,114.35408735275269
0.00025,6,384,128,48,4,0,4.6685,4.6691,8.217626094818115
0.00025,6,384,128,48,4,100,2.5102,2.5857,22.51099443435669
0.00025,6,384,128,48,4,200,2.4026,2.4825,36.833597898483276
0.00025,6,384,128,48,4,300,2.2188,2.3321,51.21468424797058
0.00025,6,384,128,48,4,400,2.0106,2.1702,65.60093116760254
0.00025,6,384,128,48,4,500,1.8540,2.0514,79.94830179214478
0.00025,6,384,128,48,4,600,1.7436,1.9539,94.80353832244873
0.00025,6,384,128,48,4,700,1.6454,1.8915,109.80011010169983
0.00025,6,384,128,48,4,800,1.5582,1.8454,124.59611177444458
0.00025,6,384,128,48,4,900,1.4910,1.8126,139.47128343582153
0.00025,6,384,128,48,4,1000,1.4348,1.7724,154.41493844985962
0.00025,6,384,128,48,4,1100,1.3863,1.7596,173.00123500823975
0.00025,6,384,128,48,4,1200,1.3332,1.7374,189.0083749294281
0.00025,6,384,128,48,4,1300,1.2899,1.7347,209.28533720970154
0.00025,6,384,128,48,4,1400,1.2420,1.7308,227.07808446884155
0.00025,6,384,128,48,6,0,4.6385,4.6367,14.63513970375061
0.00025,6,384,128,48,6,100,2.5101,2.5787,38.54236817359924
0.00025,6,384,128,48,6,200,2.3832,2.4835,62.64623546600342
0.00025,6,384,128,48,6,300,2.1479,2.2809,85.64146184921265
0.00025,6,384,128,48,6,400,1.9124,2.0936,112.32058525085449
0.00025,6,384,128,48,6,500,1.7802,1.9998,145.3193769454956
0.00025,6,384,128,48,6,600,1.6544,1.9019,171.02134037017822
0.00025,6,384,128,48,6,700,1.5508,1.8375,196.82088327407837
0.00025,6,384,128,48,6,800,1.4712,1.7987,222.8939390182495
0.00025,6,384,128,48,6,900,1.4074,1.7688,250.02651596069336
0.00025,6,384,128,48,6,1000,1.3493,1.7742,279.48010063171387
0.00025,6,384,128,48,6,1100,1.2862,1.7235,311.6824641227722
0.00025,6,384,128,48,6,1200,1.2359,1.7412,338.71637630462646
0.00025,6,384,128,48,6,1300,1.1744,1.7463,366.9239354133606
0.00025,6,384,128,48,6,1400,1.1242,1.7556,393.3515713214874
0.00025,6,384,32,64,2,0,4.6623,4.6673,3.201216220855713
0.00025,6,384,32,64,2,100,2.4705,2.5479,8.337632656097412
0.00025,6,384,32,64,2,200,2.1652,2.2971,13.399832248687744
0.00025,6,384,32,64,2,300,1.9910,2.1599,18.731844902038574
0.00025,6,384,32,64,2,400,1.8908,2.0703,23.847479104995728
0.00025,6,384,32,64,2,500,1.8088,2.0107,28.9040367603302
0.00025,6,384,32,64,2,600,1.7389,1.9630,34.057575702667236
0.00025,6,384,32,64,2,700,1.6879,1.9441,39.129727840423584
0.00025,6,384,32,64,2,800,1.6435,1.8996,44.15393400192261
0.00025,6,384,32,64,2,900,1.6075,1.8785,49.207786083221436
0.00025,6,384,32,64,2,1000,1.5766,1.8553,54.25030517578125
0.00025,6,384,32,64,2,1100,1.5429,1.8317,59.359251737594604
0.00025,6,384,32,64,2,1200,1.5198,1.8397,64.51715898513794
0.00025,6,384,32,64,2,1300,1.4929,1.8268,69.58305382728577
0.00025,6,384,32,64,2,1400,1.4714,1.8057,74.70919156074524
0.00025,6,384,32,64,4,0,4.6076,4.6077,5.231463670730591
0.00025,6,384,32,64,4,100,2.4357,2.5275,13.905869483947754
0.00025,6,384,32,64,4,200,2.1108,2.2488,22.932928562164307
0.00025,6,384,32,64,4,300,1.9134,2.0968,31.73825693130493
0.00025,6,384,32,64,4,400,1.7840,1.9903,40.45692729949951
0.00025,6,384,32,64,4,500,1.6938,1.9286,49.13820266723633
0.00025,6,384,32,64,4,600,1.6331,1.8992,57.84434509277344
0.00025,6,384,32,64,4,700,1.5712,1.8662,67.02286982536316
0.00025,6,384,32,64,4,800,1.5324,1.8356,75.7648012638092
0.00025,6,384,32,64,4,900,1.4892,1.8099,84.57124829292297
0.00025,6,384,32,64,4,1000,1.4442,1.8041,93.5728850364685
0.00025,6,384,32,64,4,1100,1.4199,1.7833,102.19661974906921
0.00025,6,384,32,64,4,1200,1.3935,1.7756,110.88740706443787
0.00025,6,384,32,64,4,1300,1.3588,1.7738,119.62158179283142
0.00025,6,384,32,64,4,1400,1.3302,1.7594,128.34302067756653
0.00025,6,384,32,64,6,0,4.6765,4.6772,6.988974094390869
0.00025,6,384,32,64,6,100,2.4180,2.5044,19.203847646713257
0.00025,6,384,32,64,6,200,2.0933,2.2382,31.396482944488525
0.00025,6,384,32,64,6,300,1.8791,2.0721,43.48595857620239
0.00025,6,384,32,64,6,400,1.7489,1.9689,55.61328482627869
0.00025,6,384,32,64,6,500,1.6510,1.9001,67.89488768577576
0.00025,6,384,32,64,6,600,1.5830,1.8564,80.01158142089844
0.00025,6,384,32,64,6,700,1.5232,1.8347,92.30375838279724
0.00025,6,384,32,64,6,800,1.4726,1.8095,104.3938353061676
0.00025,6,384,32,64,6,900,1.4295,1.7837,116.41024208068848
0.00025,6,384,32,64,6,1000,1.3887,1.7750,128.75311541557312
0.00025,6,384,32,64,6,1100,1.3556,1.7651,140.91755962371826
0.00025,6,384,32,64,6,1200,1.3236,1.7536,157.10138773918152
0.00025,6,384,32,64,6,1300,1.2955,1.7607,168.6271059513092
0.00025,6,384,32,64,6,1400,1.2636,1.7477,180.07169938087463
0.00025,6,384,64,64,2,0,4.6912,4.6918,5.805414915084839
0.00025,6,384,64,64,2,100,2.5221,2.5965,15.23732590675354
0.00025,6,384,64,64,2,200,2.2958,2.3933,22.580018520355225
0.00025,6,384,64,64,2,300,2.0705,2.2290,30.108971118927002
0.00025,6,384,64,64,2,400,1.9156,2.1019,37.41064667701721
0.00025,6,384,64,64,2,500,1.8090,2.0143,44.717559814453125
0.00025,6,384,64,64,2,600,1.7287,1.9624,52.04701089859009
0.00025,6,384,64,64,2,700,1.6638,1.9191,59.54984998703003
0.00025,6,384,64,64,2,800,1.6144,1.8727,66.75337672233582
0.00025,6,384,64,64,2,900,1.5667,1.8458,74.21296453475952
0.00025,6,384,64,64,2,1000,1.5280,1.8091,81.53824949264526
0.00025,6,384,64,64,2,1100,1.4844,1.7941,88.86682724952698
0.00025,6,384,64,64,2,1200,1.4532,1.7855,99.705570936203
0.00025,6,384,64,64,2,1300,1.4166,1.7729,113.10979795455933
0.00025,6,384,64,64,2,1400,1.3947,1.7638,120.31012058258057
0.00025,6,384,64,64,4,0,4.5414,4.5381,7.313221216201782
0.00025,6,384,64,64,4,100,2.4722,2.5520,19.86648416519165
0.00025,6,384,64,64,4,200,2.2174,2.3450,32.216267347335815
0.00025,6,384,64,64,4,300,1.9545,2.1295,44.606398820877075
0.00025,6,384,64,64,4,400,1.7938,2.0025,57.058348655700684
0.00025,6,384,64,64,4,500,1.6789,1.9287,69.44436883926392
0.00025,6,384,64,64,4,600,1.5864,1.8686,81.73136949539185
0.00025,6,384,64,64,4,700,1.5239,1.8171,94.11027240753174
0.00025,6,384,64,64,4,800,1.4569,1.7908,106.56889772415161
0.00025,6,384,64,64,4,900,1.4075,1.7565,119.03882026672363
0.00025,6,384,64,64,4,1000,1.3542,1.7461,131.62710070610046
0.00025,6,384,64,64,4,1100,1.3214,1.7530,144.20407819747925
0.00025,6,384,64,64,4,1200,1.2781,1.7356,156.81138515472412
0.00025,6,384,64,64,4,1300,1.2437,1.7208,169.31803059577942
0.00025,6,384,64,64,4,1400,1.2022,1.7269,181.8902518749237
0.00025,6,384,64,64,6,0,4.6284,4.6362,10.234256505966187
0.00025,6,384,64,64,6,100,2.4613,2.5430,28.01168441772461
0.00025,6,384,64,64,6,200,2.1969,2.3147,45.70197510719299
0.00025,6,384,64,64,6,300,1.9185,2.0930,63.47904181480408
0.00025,6,384,64,64,6,400,1.7541,1.9713,81.01815557479858
0.00025,6,384,64,64,6,500,1.6267,1.8901,98.77201986312866
0.00025,6,384,64,64,6,600,1.5435,1.8399,116.36917495727539
0.00025,6,384,64,64,6,700,1.4564,1.7935,134.0190167427063
0.00025,6,384,64,64,6,800,1.4035,1.7738,151.66811776161194
0.00025,6,384,64,64,6,900,1.3399,1.7521,169.37166666984558
0.00025,6,384,64,64,6,1000,1.2855,1.7348,187.14386463165283
0.00025,6,384,64,64,6,1100,1.2370,1.7419,204.78332424163818
0.00025,6,384,64,64,6,1200,1.1914,1.7342,222.692040681839
0.00025,6,384,64,64,6,1300,1.1531,1.7425,240.3816261291504
0.00025,6,384,64,64,6,1400,1.1107,1.7517,258.05584692955017
0.00025,6,384,128,64,2,0,4.6140,4.6222,7.010752201080322
0.00025,6,384,128,64,2,100,2.5352,2.6053,18.85384178161621
0.00025,6,384,128,64,2,200,2.4301,2.5184,30.59479856491089
0.00025,6,384,128,64,2,300,2.2709,2.3831,42.3866605758667
0.00025,6,384,128,64,2,400,2.0614,2.2147,54.159650802612305
0.00025,6,384,128,64,2,500,1.8993,2.0775,65.74828147888184
0.00025,6,384,128,64,2,600,1.7878,1.9993,77.32706308364868
0.00025,6,384,128,64,2,700,1.7029,1.9280,89.12370896339417
0.00025,6,384,128,64,2,800,1.6311,1.8900,100.76046204566956
0.00025,6,384,128,64,2,900,1.5747,1.8488,112.44945240020752
0.00025,6,384,128,64,2,1000,1.5192,1.8110,124.25230360031128
0.00025,6,384,128,64,2,1100,1.4755,1.7940,135.9904568195343
0.00025,6,384,128,64,2,1200,1.4316,1.7676,147.77451848983765
0.00025,6,384,128,64,2,1300,1.3898,1.7440,159.57868719100952
0.00025,6,384,128,64,2,1400,1.3623,1.7459,171.5301866531372
0.00025,6,384,128,64,4,0,4.6403,4.6320,12.19393277168274
0.00025,6,384,128,64,4,100,2.5059,2.5866,33.153791427612305
0.00025,6,384,128,64,4,200,2.3921,2.4867,54.16589379310608
0.00025,6,384,128,64,4,300,2.1867,2.3099,74.91029739379883
0.00025,6,384,128,64,4,400,1.9491,2.1218,95.96388745307922
0.00025,6,384,128,64,4,500,1.7952,2.0006,116.88268804550171
0.00025,6,384,128,64,4,600,1.6792,1.9115,137.64965987205505
0.00025,6,384,128,64,4,700,1.5821,1.8487,158.64040637016296
0.00025,6,384,128,64,4,800,1.4965,1.7973,179.8016233444214
0.00025,6,384,128,64,4,900,1.4305,1.7828,200.75847816467285
0.00025,6,384,128,64,4,1000,1.3657,1.7420,221.71239376068115
0.00025,6,384,128,64,4,1100,1.3112,1.7266,242.8024308681488
0.00025,6,384,128,64,4,1200,1.2607,1.7222,263.7256586551666
0.00025,6,384,128,64,4,1300,1.2139,1.7186,284.5076277256012
0.00025,6,384,128,64,4,1400,1.1672,1.7159,305.6823761463165
0.00025,6,384,128,64,6,0,4.5364,4.5440,17.021246194839478
0.00025,6,384,128,64,6,100,2.4949,2.5777,46.218682527542114
0.00025,6,384,128,64,6,200,2.3538,2.4572,75.14460945129395
0.00025,6,384,128,64,6,300,2.1136,2.2518,104.2562370300293
0.00025,6,384,128,64,6,400,1.8771,2.0663,133.7430338859558
0.00025,6,384,128,64,6,500,1.7212,1.9444,168.43905997276306
0.00025,6,384,128,64,6,600,1.6014,1.8741,194.93854975700378
0.00025,6,384,128,64,6,700,1.5010,1.8005,222.85601687431335
0.00025,6,384,128,64,6,800,1.4182,1.7789,249.35073971748352
0.00025,6,384,128,64,6,900,1.3411,1.7483,275.13604187965393
0.00025,6,384,128,64,6,1000,1.2783,1.7336,303.7134094238281
0.00025,6,384,128,64,6,1100,1.2160,1.7272,329.27220010757446
0.00025,6,384,128,64,6,1200,1.1512,1.7231,356.98059821128845
0.00025,6,384,128,64,6,1300,1.0964,1.7313,385.42754888534546
0.00025,6,384,128,64,6,1400,1.0376,1.7410,411.5971772670746
0.00025,8,512,32,32,2,0,4.6039,4.6146,2.8570668697357178
0.00025,8,512,32,32,2,100,2.4683,2.5409,7.738996744155884
0.00025,8,512,32,32,2,200,2.1821,2.3181,12.606017827987671
0.00025,8,512,32,32,2,300,2.0219,2.1769,17.53684139251709
0.00025,8,512,32,32,2,400,1.9056,2.0862,22.420517206192017
0.00025,8,512,32,32,2,500,1.8274,2.0418,27.443909645080566
0.00025,8,512,32,32,2,600,1.7693,1.9965,32.73035001754761
0.00025,8,512,32,32,2,700,1.7204,1.9577,37.7299439907074
0.00025,8,512,32,32,2,800,1.6626,1.9225,42.45316123962402
0.00025,8,512,32,32,2,900,1.6335,1.8942,47.165268421173096
0.00025,8,512,32,32,2,1000,1.6101,1.9074,51.89494514465332
0.00025,8,512,32,32,2,1100,1.5808,1.8704,56.593512535095215
0.00025,8,512,32,32,2,1200,1.5492,1.8498,61.47011113166809
0.00025,8,512,32,32,2,1300,1.5171,1.8471,67.47466135025024
0.00025,8,512,32,32,2,1400,1.4977,1.8483,72.6444890499115
0.00025,8,512,32,32,4,0,4.5767,4.5884,5.104281425476074
0.00025,8,512,32,32,4,100,2.4407,2.5317,15.197362422943115
0.00025,8,512,32,32,4,200,2.1456,2.2922,24.92660355567932
0.00025,8,512,32,32,4,300,1.9586,2.1470,35.04224467277527
0.00025,8,512,32,32,4,400,1.8474,2.0423,47.527135133743286
0.00025,8,512,32,32,4,500,1.7466,1.9851,57.17377734184265
0.00025,8,512,32,32,4,600,1.6888,1.9304,66.90760278701782
0.00025,8,512,32,32,4,700,1.6223,1.9041,76.16142106056213
0.00025,8,512,32,32,4,800,1.5795,1.8533,85.68474912643433
0.00025,8,512,32,32,4,900,1.5333,1.8442,94.93707752227783
0.00025,8,512,32,32,4,1000,1.5067,1.8312,104.16763591766357
0.00025,8,512,32,32,4,1100,1.4751,1.8094,113.52975821495056
0.00025,8,512,32,32,4,1200,1.4541,1.8297,122.72141361236572
0.00025,8,512,32,32,4,1300,1.4122,1.8014,132.12628531455994
0.00025,8,512,32,32,4,1400,1.3936,1.7834,141.27425336837769
0.00025,8,512,32,32,6,0,4.6181,4.6270,7.714365243911743
0.00025,8,512,32,32,6,100,2.4577,2.5343,21.061796188354492
0.00025,8,512,32,32,6,200,2.1571,2.2830,34.48759579658508
0.00025,8,512,32,32,6,300,1.9494,2.1410,47.87675929069519
0.00025,8,512,32,32,6,400,1.8210,2.0117,61.183223485946655
0.00025,8,512,32,32,6,500,1.7134,1.9635,74.64547228813171
0.00025,8,512,32,32,6,600,1.6533,1.9177,92.38147497177124
0.00025,8,512,32,32,6,700,1.5933,1.8841,105.64415454864502
0.00025,8,512,32,32,6,800,1.5391,1.8476,119.03670859336853
0.00025,8,512,32,32,6,900,1.5056,1.8247,132.41511917114258
0.00025,8,512,32,32,6,1000,1.4650,1.8121,145.73839163780212
0.00025,8,512,32,32,6,1100,1.4375,1.8143,158.99777913093567
0.00025,8,512,32,32,6,1200,1.4048,1.8159,172.31448364257812
0.00025,8,512,32,32,6,1300,1.3827,1.7962,186.4538118839264
0.00025,8,512,32,32,6,1400,1.3414,1.7726,199.81409883499146
0.00025,8,512,64,32,2,0,4.5894,4.5906,3.4383959770202637
0.00025,8,512,64,32,2,100,2.4949,2.5732,9.723960638046265
0.00025,8,512,64,32,2,200,2.2900,2.3945,15.90335202217102
0.00025,8,512,64,32,2,300,2.0548,2.2056,22.203346729278564
0.00025,8,512,64,32,2,400,1.9054,2.0918,28.42437219619751
0.00025,8,512,64,32,2,500,1.8121,2.0430,34.68620991706848
0.00025,8,512,64,32,2,600,1.7249,1.9477,40.90090203285217
0.00025,8,512,64,32,2,700,1.6617,1.9039,47.106468200683594
0.00025,8,512,64,32,2,800,1.6214,1.8788,53.31504988670349
0.00025,8,512,64,32,2,900,1.5723,1.8336,59.56083703041077
0.00025,8,512,64,32,2,1000,1.5235,1.8382,65.764169216156
0.00025,8,512,64,32,2,1100,1.4986,1.8020,71.94185876846313
0.00025,8,512,64,32,2,1200,1.4586,1.7862,78.12940549850464
0.00025,8,512,64,32,2,1300,1.4318,1.7853,84.33430099487305
0.00025,8,512,64,32,2,1400,1.4033,1.7567,90.59839081764221
0.00025,8,512,64,32,4,0,4.6938,4.6933,6.322077751159668
0.00025,8,512,64,32,4,100,2.4769,2.5620,17.795902729034424
0.00025,8,512,64,32,4,200,2.2318,2.3518,29.68567657470703
0.00025,8,512,64,32,4,300,1.9908,2.1686,41.238874435424805
0.00025,8,512,64,32,4,400,1.8372,2.0441,52.76361012458801
0.00025,8,512,64,32,4,500,1.7122,1.9470,64.29900002479553
0.00025,8,512,64,32,4,600,1.6362,1.8886,77.2485122680664
0.00025,8,512,64,32,4,700,1.5670,1.8468,88.1519775390625
0.00025,8,512,64,32,4,800,1.4904,1.8027,99.22798156738281
0.00025,8,512,64,32,4,900,1.4399,1.7947,110.48340439796448
0.00025,8,512,64,32,4,1000,1.4041,1.7700,121.47500920295715
0.00025,8,512,64,32,4,1100,1.3583,1.7551,132.38091588020325
0.00025,8,512,64,32,4,1200,1.3177,1.7627,143.41440415382385
0.00025,8,512,64,32,4,1300,1.2829,1.7462,154.35249018669128
0.00025,8,512,64,32,4,1400,1.2488,1.7566,165.35390615463257
0.00025,8,512,64,32,6,0,4.5326,4.5352,8.739681243896484
0.00025,8,512,64,32,6,100,2.4807,2.5711,24.588746309280396
0.00025,8,512,64,32,6,200,2.2476,2.3858,40.44931364059448
0.00025,8,512,64,32,6,300,1.9794,2.1486,56.497974157333374
0.00025,8,512,64,32,6,400,1.7962,2.0181,73.433185338974
0.00025,8,512,64,32,6,500,1.6703,1.9244,89.9219765663147
0.00025,8,512,64,32,6,600,1.5825,1.8717,106.40499067306519
0.00025,8,512,64,32,6,700,1.4997,1.8286,123.07787346839905
0.00025,8,512,64,32,6,800,1.4421,1.7904,139.4412522315979
0.00025,8,512,64,32,6,900,1.3888,1.7937,155.53415203094482
0.00025,8,512,64,32,6,1000,1.3346,1.7623,170.90892267227173
0.00025,8,512,64,32,6,1100,1.2840,1.7621,186.26238322257996
0.00025,8,512,64,32,6,1200,1.2384,1.7432,201.6613700389862
0.00025,8,512,64,32,6,1300,1.2043,1.7593,217.03533935546875
0.00025,8,512,64,32,6,1400,1.1704,1.7336,232.60209918022156
0.00025,8,512,128,32,2,0,4.5280,4.5222,4.947380542755127
0.00025,8,512,128,32,2,100,2.5168,2.5976,13.699761629104614
0.00025,8,512,128,32,2,200,2.4165,2.5085,22.412542581558228
0.00025,8,512,128,32,2,300,2.2742,2.3841,31.346317291259766
0.00025,8,512,128,32,2,400,2.0875,2.2446,40.37966561317444
0.00025,8,512,128,32,2,500,1.9363,2.1191,49.32788681983948
0.00025,8,512,128,32,2,600,1.8204,2.0369,58.31447720527649
0.00025,8,512,128,32,2,700,1.7370,1.9745,67.2775890827179
0.00025,8,512,128,32,2,800,1.6500,1.9135,76.21991038322449
0.00025,8,512,128,32,2,900,1.5913,1.8644,85.2610535621643
0.00025,8,512,128,32,2,1000,1.5394,1.8320,94.21109771728516
0.00025,8,512,128,32,2,1100,1.4933,1.8165,103.18243837356567
0.00025,8,512,128,32,2,1200,1.4491,1.7941,112.17016506195068
0.00025,8,512,128,32,2,1300,1.4092,1.7675,121.11428213119507
0.00025,8,512,128,32,2,1400,1.3722,1.7570,130.11714887619019
0.00025,8,512,128,32,4,0,4.6421,4.6482,9.445566415786743
0.00025,8,512,128,32,4,100,2.4979,2.5817,33.71253943443298
0.00025,8,512,128,32,4,200,2.3815,2.4870,50.04411458969116
0.00025,8,512,128,32,4,300,2.1627,2.2969,66.34719324111938
0.00025,8,512,128,32,4,400,1.9410,2.1321,84.02155256271362
0.00025,8,512,128,32,4,500,1.7885,2.0168,101.8901948928833
0.00025,8,512,128,32,4,600,1.6789,1.9323,120.14941334724426
0.00025,8,512,128,32,4,700,1.5852,1.8596,136.38665294647217
0.00025,8,512,128,32,4,800,1.4956,1.8189,152.79223322868347
0.00025,8,512,128,32,4,900,1.4414,1.8018,169.1651132106781
0.00025,8,512,128,32,4,1000,1.3795,1.7681,186.22843050956726
0.00025,8,512,128,32,4,1100,1.3230,1.7470,203.05551433563232
0.00025,8,512,128,32,4,1200,1.2729,1.7265,219.77598118782043
0.00025,8,512,128,32,4,1300,1.2214,1.7295,236.4849967956543
0.00025,8,512,128,32,4,1400,1.1748,1.7315,253.1647093296051
0.00025,8,512,128,32,6,0,4.6941,4.6838,14.408365726470947
0.00025,8,512,128,32,6,100,2.4869,2.5687,42.74043369293213
0.00025,8,512,128,32,6,200,2.3583,2.4557,67.56471467018127
0.00025,8,512,128,32,6,300,2.0507,2.2070,92.08665490150452
0.00025,8,512,128,32,6,400,1.8430,2.0372,115.97921299934387
0.00025,8,512,128,32,6,500,1.6870,1.9324,139.88454055786133
0.00025,8,512,128,32,6,600,1.5819,1.8591,164.80845427513123
0.00025,8,512,128,32,6,700,1.4838,1.8110,189.4910581111908
0.00025,8,512,128,32,6,800,1.4063,1.7801,213.63555693626404
0.00025,8,512,128,32,6,900,1.3396,1.7488,238.05241680145264
0.00025,8,512,128,32,6,1000,1.2683,1.7270,262.79816794395447
0.00025,8,512,128,32,6,1100,1.2111,1.7368,286.82357120513916
0.00025,8,512,128,32,6,1200,1.1557,1.7175,310.74792671203613
0.00025,8,512,128,32,6,1300,1.1046,1.7455,334.6640968322754
0.00025,8,512,128,32,6,1400,1.0517,1.7668,358.6545088291168
0.00025,8,512,32,48,2,0,4.5724,4.5650,3.0901525020599365
0.00025,8,512,32,48,2,100,2.4231,2.5142,8.368403911590576
0.00025,8,512,32,48,2,200,2.1206,2.2689,13.668968915939331
0.00025,8,512,32,48,2,300,1.9452,2.1275,18.977193117141724
0.00025,8,512,32,48,2,400,1.8370,2.0365,24.27446413040161
0.00025,8,512,32,48,2,500,1.7525,1.9744,29.54752826690674
0.00025,8,512,32,48,2,600,1.6993,1.9339,34.919294595718384
0.00025,8,512,32,48,2,700,1.6432,1.8920,40.237767696380615
0.00025,8,512,32,48,2,800,1.6057,1.8713,45.52079391479492
0.00025,8,512,32,48,2,900,1.5741,1.8508,50.769535303115845
0.00025,8,512,32,48,2,1000,1.5390,1.8510,56.062180042266846
0.00025,8,512,32,48,2,1100,1.5075,1.8121,61.332194089889526
0.00025,8,512,32,48,2,1200,1.4863,1.8109,66.9857907295227
0.00025,8,512,32,48,2,1300,1.4555,1.8104,72.62858200073242
0.00025,8,512,32,48,2,1400,1.4267,1.8012,78.33160710334778
0.00025,8,512,32,48,4,0,4.6833,4.6775,5.317931890487671
0.00025,8,512,32,48,4,100,2.4103,2.4995,14.902580976486206
0.00025,8,512,32,48,4,200,2.0811,2.2404,24.609458684921265
0.00025,8,512,32,48,4,300,1.8936,2.0855,34.200499057769775
0.00025,8,512,32,48,4,400,1.7651,1.9785,44.0276083946228
0.00025,8,512,32,48,4,500,1.6802,1.9140,53.49467420578003
0.00025,8,512,32,48,4,600,1.6243,1.8742,63.028205156326294
0.00025,8,512,32,48,4,700,1.5611,1.8485,72.54254484176636
0.00025,8,512,32,48,4,800,1.5060,1.8220,82.23055219650269
0.00025,8,512,32,48,4,900,1.4641,1.8026,92.33396816253662
0.00025,8,512,32,48,4,1000,1.4182,1.7893,102.32810568809509
0.00025,8,512,32,48,4,1100,1.3852,1.7937,111.87650561332703
0.00025,8,512,32,48,4,1200,1.3723,1.7855,121.38511681556702
0.00025,8,512,32,48,4,1300,1.3243,1.7740,130.99529790878296
0.00025,8,512,32,48,4,1400,1.3113,1.7772,140.56834316253662
0.00025,8,512,32,48,6,0,4.6354,4.6305,8.180487155914307
0.00025,8,512,32,48,6,100,2.4047,2.4945,21.979553699493408
0.00025,8,512,32,48,6,200,2.0765,2.2364,35.85446095466614
0.00025,8,512,32,48,6,300,1.8694,2.0638,49.77331471443176
0.00025,8,512,32,48,6,400,1.7410,1.9717,63.906137466430664
0.00025,8,512,32,48,6,500,1.6600,1.9171,78.25969743728638
0.00025,8,512,32,48,6,600,1.5743,1.8594,92.37433052062988
0.00025,8,512,32,48,6,700,1.5112,1.8365,106.22793459892273
0.00025,8,512,32,48,6,800,1.4752,1.8247,120.00759363174438
0.00025,8,512,32,48,6,900,1.4171,1.7923,133.7952253818512
0.00025,8,512,32,48,6,1000,1.3817,1.8020,147.7407910823822
0.00025,8,512,32,48,6,1100,1.3425,1.7784,161.48961758613586
0.00025,8,512,32,48,6,1200,1.3092,1.7532,175.88681602478027
0.00025,8,512,32,48,6,1300,1.2826,1.7811,189.9280242919922
0.00025,8,512,32,48,6,1400,1.2525,1.7492,204.11291098594666
0.00025,8,512,64,48,2,0,4.6663,4.6691,4.096095085144043
0.00025,8,512,64,48,2,100,2.4770,2.5532,11.220155000686646
0.00025,8,512,64,48,2,200,2.2166,2.3348,18.346893548965454
0.00025,8,512,64,48,2,300,1.9940,2.1618,26.22603964805603
0.00025,8,512,64,48,2,400,1.8544,2.0477,33.292248249053955
0.00025,8,512,64,48,2,500,1.7419,1.9688,41.47589898109436
0.00025,8,512,64,48,2,600,1.6663,1.9123,51.10670018196106
0.00025,8,512,64,48,2,700,1.5991,1.8554,58.41269111633301
0.00025,8,512,64,48,2,800,1.5502,1.8619,65.47015285491943
0.00025,8,512,64,48,2,900,1.4945,1.8087,72.53170704841614
0.00025,8,512,64,48,2,1000,1.4550,1.8040,80.29106545448303
0.00025,8,512,64,48,2,1100,1.4184,1.7790,89.45861506462097
0.00025,8,512,64,48,2,1200,1.3814,1.7673,96.6777970790863
0.00025,8,512,64,48,2,1300,1.3525,1.7657,104.01677870750427
0.00025,8,512,64,48,2,1400,1.3128,1.7347,111.16101026535034
0.00025,8,512,64,48,4,0,4.5887,4.5912,7.42324161529541
0.00025,8,512,64,48,4,100,2.4518,2.5362,20.526000022888184
0.00025,8,512,64,48,4,200,2.1551,2.2904,34.288408279418945
0.00025,8,512,64,48,4,300,1.9048,2.0909,48.25764298439026
0.00025,8,512,64,48,4,400,1.7349,1.9434,62.47179293632507
0.00025,8,512,64,48,4,500,1.6334,1.8956,75.50041389465332
0.00025,8,512,64,48,4,600,1.5408,1.8292,88.5262086391449
0.00025,8,512,64,48,4,700,1.4807,1.8024,102.59177923202515
0.00025,8,512,64,48,4,800,1.4175,1.7748,115.85686540603638
0.00025,8,512,64,48,4,900,1.3579,1.7711,129.50075769424438
0.00025,8,512,64,48,4,1000,1.3158,1.7638,144.25939321517944
0.00025,8,512,64,48,4,1100,1.2723,1.7511,158.11290287971497
0.00025,8,512,64,48,4,1200,1.2271,1.7438,171.35233855247498
0.00025,8,512,64,48,4,1300,1.1880,1.7456,184.61584329605103
0.00025,8,512,64,48,4,1400,1.1490,1.7299,197.86477422714233
